Little,Garrett,9
Collins,Allen,53
Douglas,Spencer,22
Little,Robinson,73
Pearson,Estrada,5
Cooper,Schneider,41
Schneider,Becker,12
Mcdaniel,Gomez,32
Estrada,Lewis,16
Robinson,Howell,36
Chambers,Thomas,47
Gardner,Lawrence,30
Kelly,Wade,94
Carter,Bush,18
Morales,Porter,65
Bell,Lowe,28
Maldonado,Johnson,16
Pierce,Robinson,197
Gardner,Craig,10
Schneider,Nguyen,8
Reynolds,Maldonado,10
Day,Lewis,75
Walters,Nguyen,5
Robertson,Rogers,23
Munoz,Lewis,9
Ryan,Spencer,13
Harvey,Lewis,36
Murray,Webb,38
Howell,Castillo,11
Benson,Lewis,50
Lewis,Neal,13
Butler,Payne,79
Hudson,Chen,120
Rogers,Frazier,82
Hunt,Newman,9
Davidson,Ferguson,25
Murray,Weber,13
Ferguson,Frazier,32
Park,Douglas,14
Barnett,Johnson,9
Russell,Reyes,6
Warner,Simpson,7
Graves,Robertson,7
Nguyen,Vasquez,18
Gonzales,Norris,27
Garrett,Schmidt,13
Fernandez,Kelly,12
Little,Frazier,57
Garza,Hicks,156
Moreno,Garrett,28
Clark,Dean,13
Bradley,Frazier,19
Mcdaniel,Carlson,29
Ruiz,Barnes,7
Carroll,Vasquez,19
Young,Weaver,32
Thomas,Norris,8
Schmidt,Garrett,10
Mcdaniel,Schneider,10
Ross,Lewis,11
Harrison,Cunningham,69
Robinson,Aguilar,8
Peterson,Perry,34
Patel,Rivera,24
Vaughn,Lopez,30
Long,Watson,13
Barnes,Neal,9
Stanley,Graves,27
Andersen,Childress,12
Duong,Sheldon,9
Shirley,Wooten,5
Akers,Gallo,32
Uribe,Denny,29
North,Sheridan,58
Sorensen,Parra,22
Thurman,Burkett,39
Truong,Gomes,35
Guy,Gallo,62
Knowles,Reyna,10
Guillen,Driscoll,16
Ybarra,Mcgrath,5
Hinkle,Sands,51
Prater,Tracy,29
Spence,Landis,119
Manley,Purcell,29
Katz,Whitley,19
Talley,Rosenberg,35
Robison,Amaya,27
Blanton,Bauer,15
Prater,Hager,9
Byers,Lowry,5
Davila,Dunham,15
Spangler,Sherwood,32
Nava,Hutton,5
Donaldson,Godwin,20
Mcgrath,Hamm,10
Grace,Healy,27
Downing,Gaston,8
Elkins,Magee,8
Marcus,Youngblood,30
Self,Clarke,33
Dunbar,Sands,163
Cortez,Werner,5
Couch,Coulter,6
Newsome,Swain,11
Landers,Cabral,14
Pritchett,Yanez,39
Cummins,Truong,12
Andersen,Teague,13
Wooten,Thomson,15
Hinkle,Lowry,8
Corley,Downs,40
Person,Queen,40
Irvin,Sands,104
Dunbar,Dooley,39
Cortes,Keys,37
Kowalski,Caballero,11
Steiner,Story,56
Coulter,Purcell,33
Lucero,Phipps,27
Holley,Huerta,27
Silver,Aldridge,22
Raines,Garland,8
Adair,Sheldon,62
Mcdermott,Aguilera,6
Hollis,Barlow,47
Berman,Teague,26
Kraus,Renteria,114
Kiser,Akers,133
Napier,Renteria,17
Dickens,Morin,11
Stanton,Huggins,70
Metzger,Tripp,72
Conklin,Prater,19
Benoit,Cash,24
Healy,Portillo,70
Whaley,Travis,20
Stiles,Bauman,5
Brennan,Lanier,56
Kiser,Barlow,5
Segura,Dill,32
Phan,Noel,6
Flanagan,Kimball,13
Zapata,Madrid,8
Hedrick,Leslie,25
Hannah,Marcus,6
Paige,Leslie,26
Silver,Thurman,31
Angel,Yee,10
Rowland,Singer,48
Bland,Villegas,20
Fontenot,Odom,86
Sterling,Jamison,11
Gallardo,Barnard,9
Boyce,Whitfield,16
Reece,Pritchard,36
Haney,Cortes,13
Hutchins,Madden,24
Kiser,Sheldon,6
Alfaro,Dunbar,14
Hatcher,Renteria,24
Miner,Poe,143
Whitley,Valle,39
Fitch,Tomlinson,38
Hagen,Haines,11
Rhoades,Rubin,10
Langston,Mackey,33
Gamble,North,34
Crouch,Nava,8
Peoples,Silver,59
Camp,Holbrook,39
Diehl,Holliday,20
Shoemaker,Barlow,60
Hatcher,Hutton,24
Kendall,Donaldson,25
Holbrook,Dotson,25
Flanagan,Staley,37
Aldridge,Reyna,22
Hopper,Whitfield,54
Stubbs,Ferris,22
Francisco,Hendrickson,31
Vinson,Irwin,12
Riggs,Mcneil,44
Butts,Carlisle,67
Coyle,North,34
Petty,Sinclair,7
Ash,Kidd,37
Peoples,Holbrook,9
Tan,Aldridge,38
Hurt,Mayfield,95
Rouse,Herndon,16
Noel,Rosenberg,64
Holbrook,Silver,57
Cherry,Starks,72
Story,Boyce,21
Forrest,Dodd,13
Bauer,Brennan,31
Pettit,Beach,122
Leal,Gunter,51
Whitley,Poe,48
Corbett,Weston,19
Koehler,Guy,147
Tipton,Camp,27
Guthrie,Correa,28
Napier,Bunch,61
Manuel,Kilgore,28
Greenberg,Barajas,19
Varela,Lott,27
Hinson,Villalobos,65
Doherty,Alfaro,14
Nix,Casillas,35
Tackett,Aldridge,15
Bermudez,Portillo,17
Boyce,Kowalski,12
Bower,Novak,15
Field,Wesley,42
Donaldson,Aragon,7
Butts,Bingham,21
Lu,Prado,52
Kiser,Beyer,12
Stacy,Steiner,17
Sykes,Cotton,35
Arredondo,Kruse,30
Brand,Bright,8
Winston,Goins,11
Crouch,Whalen,7
Rutherford,Guthrie,30
Kidd,Grace,6
Bustamante,Sheldon,9
Gallardo,Paz,21
Cherry,Delaney,9
Hannah,Sears,8
Stanford,Roth,56
Bustamante,Elder,49
Butts,Denny,10
Hartley,Jacob,8
Hagan,Cano,45
Kidd,Hinojosa,8
Beyer,Bonner,31
Darby,North,66
Tomlinson,Epps,12
Shapiro,Varela,39
Blanco,Beaver,14
Rudolph,Land,51
Olvera,Huff,16
Zapata,Villalobos,46
Rosado,Nieto,9
Jarrett,Bustamante,11
Akers,Blue,19
Alston,Dill,8
Esquivel,Dickens,21
Corona,Page,26
Wolff,Hanley,18
Hargrove,Spangler,7
Hinkle,Goldman,22
Wooten,Sheldon,8
Hargrove,Guy,29
Gaston,Carlisle,7
Boyce,Reece,6
Quezada,Billings,11
Pinto,Dickson,22
Marino,Milligan,70
Rowland,Kirkpatrick,11
Costello,Teague,5
Koehler,Hoskins,8
Toth,Sheehan,7
Dodd,Walden,13
Ricks,Bateman,52
Vinson,Ratliff,30
Rouse,Camp,8
Carmona,Schaffer,108
Gary,Spence,22
Thurman,Hatcher,25
Joyce,Shapiro,10
Workman,Paredes,7
Crabtree,Chaney,8
Raines,Whalen,22
Bolton,Holliday,54
Gunter,Darby,23
Rico,Bloom,15
Varela,Cummins,31
Rizzo,Connell,33
Epps,Trejo,18
Salgado,Quintana,13
Adair,Bowling,29
Levine,Purcell,5
Hager,Hagan,19
Epps,Stanford,23
Sands,Mcgrath,18
Knowles,Schmitt,28
Langley,Gold,6
Amos,Boswell,16
Grimm,Sheridan,53
Amaya,Rizzo,15
Leal,Franks,29
Bowling,Saenz,6
Maurer,Crockett,8
Hinojosa,Voss,27
Hadley,Delaney,5
Hurtado,Queen,124
Noel,Bowles,8
Coates,Franks,76
Dang,Oleary,8
Barnhart,Cano,5
Archer,Godfrey,5
Sadler,Cherry,9
Noel,Talley,7
Burkett,Clifford,16
Conklin,Pritchard,5
Newell,Wilder,12
Mcelroy,Urban,6
Crow,Rollins,43
Phipps,Tobin,12
Ewing,Cooke,11
Dunham,Duarte,5
Brennan,Camacho,5
Voss,Foreman,14
Hollis,Foreman,10
Osorio,Holbrook,13
Pina,Monroe,27
Pritchard,Biggs,14
Lange,Lu,50
Steward,Dick,11
Smiley,Chappell,11
Ng,Vu,26
Farris,Purcell,13
Donaldson,Connolly,61
Brantley,Feldman,17
Engel,Urban,34
Christian,Lowry,6
Cordero,Mccann,42
England,Caruso,38
Boyce,Kiser,5
Blackmon,Fountain,38
Fontenot,Purcell,63
Lu,Corley,9
Marcus,Metcalf,95
Craft,Hatfield,16
Phan,Pedersen,6
Regan,Fitch,6
Steiner,Crum,19
Mayfield,Friend,25
Riggs,Downing,37
Weir,Mcclendon,55
Burks,Bowles,18
Kowalski,Dotson,7
Lowry,Archer,23
Pritchard,Flanagan,61
Leal,Kidd,42
Hanley,Tripp,73
Mcneil,Latham,31
Maddox,Piper,6
Duong,Kilgore,6
Abrams,Pereira,26
Hendrickson,Metzger,37
Christopher,Thurman,95
Joyce,Bolden,25
Crabtree,Langston,23
Bolden,Prater,8
Barnhart,Lott,47
Boucher,Oneil,6
Raines,Ash,7
Doss,Steward,12
Cuevas,Hays,27
Baird,Aldridge,14
Shearer,Tackett,67
Darby,Sinclair,17
Grimm,Reece,48
Barlow,Ziegler,37
Winter,Robison,35
Alfaro,Donaldson,11
Coulter,Michel,10
Keenan,Arredondo,12
Ricks,Farris,11
Neely,Langston,11
Sargent,Smiley,5
Posey,Hadley,25
Britton,Levine,23
Huggins,Bragg,8
Albright,Tillman,37
Odell,Weston,24
Dick,Hadley,16
Denton,Rhoades,6
Holden,Stroud,7
Delatorre,Munson,8
Sears,Mccray,24
Mccain,Lu,25
Stover,Hoyt,11
Tracy,Dempsey,12
Dotson,Finch,90
Flaherty,Pierre,92
Ash,Fontenot,17
Latham,Biggs,54
Hager,Dickens,8
Coker,Pinto,26
Downing,Thurman,10
Rosa,Peralta,32
Hurtado,Staley,8
Paredes,Peoples,6
Ferris,Tipton,14
Overton,Quiroz,9
Schmitt,Painter,9
Doss,Bateman,11
Bingham,Hendrickson,72
Holbrook,Peoples,23
Gagnon,Finn,9
Wills,Roche,14
Hollis,Stratton,9
Woody,Heller,9
Hyde,Yeager,8
Kimball,Kiser,41
Foreman,Silver,14
Reyna,Shirley,12
Herbert,Marcus,5
Cano,Coates,58
Kang,Dukes,16
Purcell,Dotson,10
Darby,Cramer,29
Mccauley,Renteria,22
Bermudez,Levine,5
John,Barnhart,5
Garland,Mata,28
Esposito,Duke,14
Uribe,Story,23
Lu,Guthrie,27
Finn,Doss,34
Serna,Kurtz,158
Beatty,Becerra,41
Raines,Cherry,12
Goodrich,Goldman,10
Ziegler,Barlow,37
Thacker,Hewitt,24
Sheldon,Devine,23
Groves,Downing,34
Mobley,Cody,5
Daly,Ocampo,108
Stubbs,Buckner,22
Sheldon,Sinclair,91
Samuels,Hyde,43
Painter,Saldana,21
Britton,Morin,14
Sheridan,Pritchard,52
Dukes,Burks,28
Gifford,Alfaro,8
Corona,Han,44
Kimball,Maloney,7
Hatcher,Shirley,19
North,Darby,23
Tan,Holbrook,38
Vernon,Swain,40
Gunter,Stapleton,12
Caudill,Huerta,49
Leal,Hendrickson,37
Godfrey,Cordova,11
Whalen,Joyce,15
Branch,Cooley,54
Mccray,Burks,30
Hadley,Coulter,8
Dempsey,Whalen,16
England,Epps,5
Locke,Paredes,8
Bowles,Woodruff,20
Pereira,Dietz,5
Phan,Alfaro,19
Edmonds,Tillman,8
Posey,Ring,36
Kaur,Crocker,37
Jarrett,Rosas,62
Ahmed,Hightower,271
Bolton,Shearer,37
Greenwood,Heard,6
Langston,Hoskins,10
Gamble,Crum,30
Epps,Morin,10
Winston,Sinclair,15
Clifford,Riggs,95
Velasco,Bryson,27
Phan,Whitman,7
Wolff,Francisco,32
Jung,Kauffman,34
Hurt,Penn,60
Costello,Portillo,8
Norwood,Bermudez,36
Epps,Stratton,22
Dewitt,Saenz,67
Deal,Burks,7
Greenberg,Gleason,9
Prater,Hadley,23
Cortes,Talley,5
Muniz,Laird,14
Mcneill,Schmitt,12
Sadler,Mccauley,6
Gagnon,Grimm,8
Kraus,Henley,48
Dick,Darby,6
Covington,Carrasco,8
Blanco,Wiseman,15
Truong,Spicer,34
Redmond,Locke,13
North,Rico,102
Crum,Sinclair,14
Jewell,Hatch,17
Norton,Piper,16
Downing,Ocampo,69
Samuel,Bunch,8
Jarvis,Schumacher,23
Stern,Rowland,7
Cano,Gunter,54
Peacock,Cramer,10
Corona,Colbert,101
Bright,Childs,7
Lockwood,Lay,47
Flanagan,Hoskins,16
Cornell,Madrigal,127
Driscoll,Felix,26
Petty,Reece,32
Brand,Langston,9
Staley,Grady,6
Vu,Marino,26
Rizzo,Vu,26
Gary,Leslie,64
Levin,Alfaro,21
Goodrich,Deal,10
Finch,Gunter,66
Jacob,Tripp,9
Godfrey,Noel,14
Dale,Anaya,19
Hadley,Saldana,9
Langley,Ricks,12
Brantley,Thomason,18
Wilhelm,Grace,18
Sears,Burks,87
Ring,Wilhelm,67
Neely,Akers,17
Gallardo,Barrios,21
Snider,Hadley,15
Winkler,Mobley,12
Queen,Riggs,51
Clifton,Holley,89
Louis,Tillman,14
Fontenot,Raines,24
Bateman,Hendrickson,27
Couch,Ludwig,7
Foreman,Polk,7
Nieto,Winn,15
Stubbs,Steiner,18
Workman,Spivey,8
Spicer,Brewster,26
Booker,Meade,12
Tobin,Eddy,11
Snider,Stapleton,6
Weir,Cabral,33
Whitman,Archer,7
Nicholas,Dang,53
Buckner,Starks,8
Payton,Foreman,13
Gold,Travis,24
Shirley,Coulter,64
North,Fontenot,8
Fontenot,Blount,7
Galindo,Aldridge,7
Whitley,Doherty,6
North,Shirley,91
Barnhart,North,235
Funk,Law,31
Teague,Gold,7
Cote,Mccann,18
Mead,Trotter,10
Lott,Gallo,19
Holliday,Garland,206
Harrell,Phan,15
Tackett,Shapiro,7
Langston,Aldridge,22
Rutherford,Geiger,18
Starr,Angel,9
Steiner,Grimm,28
Shearer,Duong,15
Hurt,Webber,6
Cates,Newsome,19
Yeager,Lu,11
Bolton,Quiroz,15
Cordova,Lowry,37
Draper,Heller,141
Posey,Crum,21
Peoples,Posey,110
Corley,Irvin,12
Dick,Crum,25
Hutton,Carrasco,33
Sinclair,Costello,70
Mcqueen,Marino,19
Jacobsen,Jorgensen,6
Bolton,Hopper,20
Ferris,Baird,163
Ring,Manley,8
Odom,Epps,21
Goldstein,Vickers,14
Levine,Hoskins,14
Dick,Redmond,8
Bullard,Greenwood,9
Jacob,Masters,28
Winston,Grimm,13
Stahl,Steiner,7
Mcgraw,Do,20
Langston,Metz,16
Dahl,Duong,16
Tomlinson,Franks,5
Bateman,Stubbs,8
Renteria,Coulter,13
Finch,Coates,9
Knowles,Courtney,44
Mckenna,Yee,28
Ring,Butts,19
Camp,Putnam,9
Yee,Ramey,32
Hollis,Reece,5
Pritchard,Rico,7
Amos,Bonner,39
Gallo,Dickens,24
Flanagan,Gold,32
Landis,Bustamante,5
Werner,Bauer,36
Gleason,Kruse,16
Crum,North,8
Landis,Paredes,6
Colon,Bauer,20
Rosas,Holbrook,18
Grace,Cooke,49
Bullard,Holley,34
Baez,Coulter,21
Hendrickson,Francisco,31
Triplett,Dodge,18
Mcclellan,Coates,21
Merrill,Mcneil,42
Landers,Pereira,9
Bolden,Palacios,9
Presley,Vernon,29
Dotson,Koehler,25
Kraus,Coyle,33
Kimball,Mcdermott,21
Coffman,Beatty,9
Spangler,Bateman,66
Holliday,Yanez,27
Tracy,Bonner,6
Couch,Sutherland,23
Dickens,Holliday,83
Dejesus,Cortez,6
Merrill,Langley,6
Abrams,Roche,27
Siegel,Werner,13
Hutton,Gamble,25
Burrell,Mcgraw,5
Laird,Davison,22
Poe,Paz,13
Shearer,Bolton,6
Sheffield,Ivey,17
Ash,Akers,154
Baird,Paredes,14
Keenan,Gibbons,87
Stover,Bustamante,19
Dick,Hurtado,13
Tipton,Bolton,48
Whalen,Tipton,51
Villalobos,Land,23
Peoples,Leal,5
Crouch,Thomson,23
Darby,John,9
Renteria,Hurd,97
Bruno,Flaherty,5
Nava,Hadley,22
Franks,Steiner,30
Tipton,Rouse,42
Caballero,Adair,10
Nava,Manuel,8
Beyer,Levine,87
Holbrook,Merrill,9
Carney,Kilgore,17
Swartz,Otto,24
Metzger,Brewster,7
Gomes,Hager,28
Proctor,Gillis,44
Bolden,Hutton,9
Mayfield,Wilder,8
Bonner,Sutherland,38
Davison,Amos,29
Hoskins,Cates,8
Heller,Hendrix,39
Mcgowan,Godfrey,8
Bolton,Tackett,12
Foreman,Morin,8
Polk,Grimm,49
Goodrich,Phan,18
Mims,Kendrick,31
Mobley,Crocker,57
Vu,Otto,66
Felix,Eddy,6
Cheng,Bauer,7
Burrell,Beal,13
Hanley,Buckner,101
Muniz,Adair,19
Vogel,Mccollum,65
Castle,Cabral,36
Hewitt,Benoit,9
Tillman,Mcdonough,7
Heller,Downs,12
Aldridge,Crum,29
Wooten,Finch,26
Ahmed,Grace,132
Villegas,Bingham,57
Regan,Gunter,34
Fitch,Dick,53
Pollard,Ervin,15
Epps,Coates,10
Manley,Kowalski,64
Hinojosa,Osorio,9
Hurtado,Langston,14
Palacios,Madden,43
Schafer,Mooney,22
Quiroz,Sheridan,24
Bonner,Coates,9
Crouch,Kilgore,55
Carrasco,Langston,15
Clifton,Bullard,13
Zepeda,Swenson,16
Bruno,Schaffer,23
Hong,Bustamante,10
Crabtree,Whalen,6
Rico,Bolton,28
Crouch,Hoskins,25
Boggs,Bauer,20
Langston,Merrill,16
Gomes,Varela,66
Reyna,Stapleton,12
Roth,Amos,90
Fountain,Ratliff,7
Foreman,Cherry,52
Meade,Greenwood,10
Baca,Gifford,11
Wilder,Anaya,16
Covington,Teague,20
Sands,Aragon,28
Gamble,Adair,22
Arrington,Andersen,95
Kowalski,Kiser,5
Hoskins,Covington,10
Palacios,Varela,9
Jarrett,Hinojosa,10
Mcqueen,Mcelroy,23
Coulter,Spivey,39
Hopper,Landis,13
Dunbar,Baca,5
Cummins,Kimball,13
Stiles,Murillo,6
Lord,Kincaid,12
Gallardo,Godwin,18
Colvin,Dillard,21
Juarez,Cortez,51
Dickinson,Byers,13
Connors,Sprague,23
Hargrove,Bermudez,10
Mackey,Napier,55
Anaya,Mchugh,7
Archer,Whitman,9
Monroe,Mann,15
Beatty,Arredondo,117
Lujan,Whaley,18
Baca,Pedersen,16
Purcell,Manuel,9
Gleason,Donaldson,19
Tatum,Rutledge,5
Coker,Weir,48
Guidry,Metz,70
Camp,Langley,16
Mcclendon,Hewitt,163
Aldridge,Dick,13
Tipton,Renteria,12
Lehman,Camp,347
Bower,Arredondo,20
Paz,Mccray,24
Couch,Shirley,20
Levine,Stover,110
Garland,Raines,14
Ahmed,Langston,9
Caruso,Landis,7
Purcell,Stanford,36
Billings,Beatty,27
Queen,Spivey,7
Sheridan,Kidd,29
Sheldon,Rosas,23
Biggs,Carlisle,72
Dotson,Dahl,98
Saenz,Raines,42
Spence,Lott,37
Ash,Grimm,17
Tipton,Villegas,69
Dolan,Davila,33
Uribe,Portillo,8
Draper,Roland,13
Teague,Ocampo,33
Gunter,Smallwood,56
Gamble,Purcell,83
Garland,Kraus,13
Pollard,Thomason,10
Dick,Carlisle,9
Louis,Crow,9
Rainey,Tovar,19
Jeffries,Ohara,7
Westbrook,Portillo,21
Piper,Mims,15
Rutherford,Newell,6
Goff,Erwin,29
Milligan,Eddy,59
Cooke,Kilgore,14
Stapleton,Smallwood,164
Bloom,Murdock,26
Epps,Tripp,17
Sheldon,Chaney,14
Healy,Cramer,16
Fontenot,Tracy,53
Caruso,Beaver,17
Tomlinson,Renteria,47
Kimball,Cherry,6
Covington,Silver,5
Goldstein,Coates,8
Metcalf,Webber,29
Edmonds,Dill,232
Goodrich,Vang,9
Osorio,Covington,5
Hendrix,Whitney,32
Barnard,Pedersen,13
Vera,Spaulding,65
Angel,Salgado,89
Stacy,Coulter,34
Renteria,Sheridan,7
Steiner,Payton,47
Franks,Locke,5
Ring,Holbrook,11
Kinney,Forrest,17
Mcghee,Dejesus,155
Osorio,Hagen,5
Arredondo,Corley,39
Landis,Stahl,32
Daugherty,Stacy,9
Goodrich,Bassett,22
Roth,Sutherland,9
Healy,North,9
Leslie,Hinojosa,28
Gunter,Boyce,7
Epps,Coyle,65
Smallwood,Hurd,7
Cartwright,Vernon,10
Muniz,Finn,8
Rowland,Tillman,41
Carlisle,Hinojosa,36
Mcclellan,Mooney,26
Heard,Waller,14
Maloney,Landis,23
Sheldon,Silver,64
Whitley,Gifford,21
Dickens,Wilhelm,40
Gallo,Lutz,22
Angel,Mobley,5
Harrell,Forrest,10
Raines,Grimm,8
Osorio,Ziegler,51
Amaya,Mcdonough,19
Mooney,Riggs,11
Bustamante,Purcell,5
Stubbs,Hagan,54
Cassidy,Langston,20
Weston,Arrington,6
Peralta,Lau,5
Biggs,Cummins,39
Franks,Hagan,12
Spangler,Delaney,99
Egan,Stratton,56
Sierra,Otto,30
Cano,Crouch,15
Marcus,Mcgowan,14
Meeks,Nava,16
Ritchie,Peoples,53
Levine,Varner,9
Billings,Hatch,21
Mccann,Hoang,6
Joyce,Laird,20
Judd,Cash,5
Otto,Beach,5
Archer,Miner,8
Cates,Bragg,12
Stratton,Hatcher,9
Wooten,Cano,23
Dotson,Cramer,24
Proctor,Downs,21
Meeks,Kiser,31
Conklin,Biggs,18
Cordero,Kuhn,16
Sheffield,Gifford,46
Kowalski,Locke,8
Delarosa,Land,15
Beaver,Ferreira,25
Ferris,Voss,88
Mooney,Akers,20
Gibbons,Sumner,45
Lowry,Kruse,37
Stanford,Dickens,19
Putnam,Ogden,84
Billings,Dale,17
Trejo,Alonso,12
Bloom,Kidd,9
Doss,Kowalski,11
Levine,Cherry,73
Baird,Hatcher,5
Hollis,Hadley,10
Segura,Beltran,17
Portillo,Foreman,12
Downing,Knowles,8
Castellanos,Stanton,10
Steiner,Dick,17
Gunter,Wilhelm,5
Dotson,Blount,27
Queen,Clifford,5
Holbrook,Shoemaker,7
Godfrey,Hurt,14
Milligan,Mcallister,23
Mcgraw,Barajas,56
Paredes,Hadley,10
Toney,Bergman,52
Dickens,Boyce,20
Rouse,Akers,6
Winn,Sharpe,26
Coulter,Quiroz,21
Dejesus,Roche,5
Joyce,Gunter,16
Gary,Jarrett,30
Osorio,Finn,80
Bergman,Hanley,9
Driscoll,Christian,45
Mcdowell,Pina,7
Tipton,Bonner,47
Hagen,Villegas,8
Lujan,Braun,19
Hatcher,Quiroz,48
Magee,Stern,41
Voss,Grady,13
Bergman,Wilhelm,7
Latham,Winston,10
Fitch,Nava,58
Bermudez,Dickens,23
North,Kincaid,54
Courtney,Hutchison,64
Thorne,Pritchard,127
Hanley,Shirley,16
Spence,Coulter,37
Latham,Andersen,25
Magee,Timmons,43
Dickens,Elder,33
Amos,Cope,16
Gillis,Proctor,8
Messer,Hay,16
Sewell,Montalvo,13
Cheng,Juarez,27
Triplett,Connell,15
Hagen,Staley,5
Kuhn,Yee,18
Deal,Rucker,9
Kuhn,Beach,13
Kimball,Whalen,24
Hurd,Hagan,17
Darby,Kiser,59
Horner,Alfaro,12
Anaya,Levin,28
Battle,Thacker,17
Raines,Sadler,11
Reece,Hagen,20
Levine,Barnhart,12
Bloom,Gary,27
Cope,Gunn,23
Cherry,Gunter,9
Steiner,Downing,44
Manuel,Carney,42
Downing,Beyer,15
Jamison,Coker,5
Goff,Peralta,12
Beyer,Simons,64
Kruse,Hinkle,10
Vang,Talley,22
Eldridge,Harden,5
Jacobsen,Mcgrath,47
Meeks,Fontenot,17
Sadler,Jarrett,25
Winston,Osorio,8
Duong,Crum,19
Workman,Hadley,7
Leslie,Gallo,15
Holbrook,Kowalski,11
Ziegler,Hollis,32
Varela,Levine,20
Lackey,Pack,9
Burt,Mooney,17
Beltran,Norton,10
Ferris,Butts,35
Camp,Fontenot,55
Samuels,Burks,23
Bateman,Muniz,11
Huerta,Mead,22
Hargrove,Bragg,12
Dick,Posey,8
Ricks,Flanagan,33
Morin,Ferris,98
Elmore,Bergman,11
Rosenberg,Talley,48
Bui,Poe,18
Curran,Guthrie,23
Corley,Cantrell,5
Devine,Koehler,5
Duong,Fontenot,14
Gifford,Keys,18
Hargrove,Crum,53
Nava,Epps,21
Voss,Purcell,28
Head,Bauer,85
Finch,Camp,6
Stern,Wynn,17
Ziegler,Covington,132
Biggs,Langston,40
Gagnon,Gamble,98
Bateman,Regan,5
Langston,Murdock,11
Devine,Levine,42
Renteria,Kimball,22
Adair,Kay,14
Crouch,Gomes,32
Beal,Gifford,30
Bergman,Laird,17
Montano,Vinson,21
Ybarra,Hendrix,14
Engel,Mccollum,15
Jacob,Cope,35
Shapiro,Gallo,21
Stanton,Crockett,51
Hurtado,Mooney,77
Steiner,Gary,16
Ocampo,Hutchins,5
Crum,Kowalski,9
Crum,Dewitt,9
Cote,Blanton,16
Wilhelm,Farris,10
Waite,Daly,5
Chaney,Coulter,55
Cano,England,18
Tipton,Snider,9
Biggs,Hutchison,20
Lu,Dukes,87
Tackett,Adair,24
Joyce,Foreman,28
Carranza,Childers,11
Sheldon,Whitfield,33
Aragon,Hyde,19
Galindo,Adair,91
Teague,Whaley,21
Wiseman,Thomason,10
Hinojosa,Nava,7
Posey,Prater,17
Britton,Tomlinson,47
Shirley,Hand,12
Morin,Bermudez,28
Hutchins,Braun,10
Helton,Levin,7
Urban,Otto,11
Dill,Robison,17
Mcneil,Mckinley,12
Baird,Hinojosa,38
Dunbar,Gunn,15
Oleary,Holman,15
Wilder,Cowan,15
Locklear,Minor,46
Elder,Meeks,35
Workman,Bolton,16
Schaffer,Bruno,18
Polk,Kowalski,30
Egan,Sinclair,23
Akers,Kincaid,47
Whitley,Phan,18
Winston,Palacios,28
Gipson,Harden,8
Renteria,Hadley,32
Gifford,Burrell,14
Crum,Branch,41
Whalen,Jarrett,14
Babcock,Amaya,90
Dahl,Cates,6
Pagan,Guthrie,19
Noel,Dukes,19
Whaley,Hutton,11
Person,Chu,8
Lanier,Cabral,7
Leslie,Byers,66
Coyle,Nava,37
Law,Baca,8
Willard,Michel,19
Dotson,Whalen,17
Mcdonough,Doty,11
Uribe,Spangler,47
Burks,Whitley,21
Gamble,Cummins,52
Holder,Roe,74
Foreman,Barnhart,79
Head,Pina,15
Levine,Wooten,5
Renteria,Steiner,34
Tackett,Purcell,5
Burrell,Miner,9
Overton,Carrasco,12
Galindo,Bateman,29
Kilgore,Riggs,47
Rizzo,Sykes,18
Stern,Dill,25
Penn,Whitley,5
Varela,Teague,37
Siegel,Cortez,44
Mcelroy,Connell,89
Boyce,Prater,24
Workman,Pritchard,16
Haines,Berman,8
Coates,Garland,29
Swartz,Tillman,8
Osorio,Teague,17
Ly,Bryson,60
Street,Cramer,18
Haines,Coulter,13
Rudolph,Hathaway,22
Carlisle,Sheldon,48
Merrill,Ring,6
Yanez,Devine,16
Holliday,Uribe,21
Connors,Whitfield,21
Dotson,Franks,12
Woodruff,Dukes,43
Jacob,Sweet,32
Dewitt,Bonner,70
Flanagan,Andersen,65
Hanley,Brand,6
Grace,Raines,18
Portillo,Hurtado,45
Quiroz,Stanford,5
Cahill,Roe,5
Tackett,Saldana,89
Nava,Dick,68
Aldridge,Caballero,112
Biggs,Saucedo,15
Stubbs,Healy,77
North,Post,24
Rosa,Eddy,18
Ocampo,Gamble,43
Burt,Hatcher,45
Tipton,Coulter,69
Leal,Caballero,56
Roche,Dietz,32
Ring,Stratton,52
Saldana,Crum,94
Thorne,Winston,74
Metzger,Leal,18
Krause,Lay,27
Benavides,Corona,18
Winter,Mckenna,109
Clemons,Guthrie,25
Magee,Singer,46
Burt,Aldridge,10
Voss,Bolton,8
Bateman,Sheridan,6
Butts,Finn,110
Holbrook,Metz,22
Stapleton,Locklear,6
Kiser,Cooley,12
Novak,Cantrell,8
Tripp,Truong,50
Norton,Bauer,5
Stanford,Lujan,53
Sheldon,Hollis,12
Wooten,Cramer,6
Ziegler,Truong,15
Tackett,Uribe,27
Schmitt,Hendrickson,31
Meeks,Costello,38
Goodrich,Bowles,19
Cabral,Werner,10
Friend,Crenshaw,75
Hastings,Stacy,28
Proctor,Connell,90
Rosenberg,Deal,8
Newsome,Mackey,12
Bergman,Reece,25
Davison,Kimball,8
Hoskins,Ricks,19
Woody,Serna,28
Oleary,Gallardo,35
Gomes,Branch,93
Rouse,Workman,19
